-58.8377904592974	0
-58.6980660201632	1.4952187753019
-58.2920502152673	2.97533433065125
-57.6389521094178	4.44034666604806
-56.757290415321	5.89025578149233
-55.6647776524764	7.32506167698405
-54.3785747190581	8.74476435252323
-52.9148903389286	10.1493638081099
-51.2896197328664	11.5388600437439
-49.5174780175224	12.9132530594255
-47.6128813512102	14.2725428551545
-45.5894975986026	15.6167294309309
-43.4602395534389	16.9458127867549
-41.2374823704242	18.2597929226262
-38.9329340769639	19.558669838545
-36.5577009418722	20.8424435345113
-34.1222917880988	22.1111140105251
-31.6366347587477	23.3646812665862
-29.1100924610746	24.6031453026949
-26.5514780880291	25.826506118851
-23.9690714800164	27.0347637150545
-21.3706354662851	28.2279180913056
-18.763432319223	29.405969247604
-16.1542402961335	30.5689171839499
-13.5493702196194	31.7167619003433
-10.9546820545002	32.8495033967841
-8.37560144179488	33.9671416732724
-5.81713615320135	35.0696767298082
-3.28389243226989	36.1571085663914
-0.780091191125927	37.229437183022
1.69041596584806	38.2866625797001
4.12413091751308	39.3287847564257
6.51789342445289	40.3558037131987
8.86886577198448	41.3677194500192
11.17451767711	42.3645319668871
13.4326114767761	43.3462412638025
15.641187612859	44.3128473407654
17.7985504274446	45.2643501977757
19.9032542802108	46.2007498348334
21.9540899980546	47.1220462519386
23.9500716655281	48.0282394490913
25.8904237631546	48.9193294262914
27.7745686592912	49.795316183539
29.6021144598772	50.656199720834
31.3728432191667	51.5019800381765
33.0866995133725	52.3326571355665
34.7437793780602	53.1482310130039
36.3443196091113	53.9487016704887
37.8886874261257	54.734069108021
39.377370496254	55.5043333256008
40.8109673156358	56.259494323228
42.1901779448712	56.9995521009027
43.5157950942584	57.7245066586248
44.7886955539049	58.4343579963944
46.0098319632431	59.1291061142115
47.1802249139606	59.808751012076
48.3009553798888	60.4732926899879
49.3731574669775	61.1227311479473
50.3980114761101	61.7570663859542
51.3767372711928	62.3762984040085
52.3105879446717	62.9804272021103
53.2008437723913	63.5694527802595
54.0488064495115	64.1433751384562
54.8557935990419	64.7021942767004
55.6231335444244	65.2459101949919
56.352160337512	65.774522893331
57.0442090332291	66.2880323717175
57.7006112021817	66.7864386301515
58.3226906724823	67.2697416686329
58.9117594920952	67.7379414871618
59.4691141030638	68.1910380857381
59.996031719066	68.6290314643619
60.4937668978573	69.0519216230332
60.9635483002885	69.4597085617519
61.4065756277411	69.852392280518
61.8240167299969	70.2299727793316
62.2170048757501	70.5924500581927
62.5866361781821	70.9398241171012
62.9339671682467	71.2720949560572
63.2600125085576	71.5892625750606
63.5657428410299	71.8913269741115
63.8520827616989	72.1782881532098
64.1199089164283	72.4501461123557
64.3700482115189	72.7069008515489
64.6032761335392	72.9485523707896
64.8203151730228	73.1751006700778
65.0218333470103	73.3865457494134
65.2084428157559	73.5828876087965
65.3806985892705	73.764126248227
65.539097319735	73.930261667705
65.6840761761843	74.0812938672305
65.8160117982401	74.2172228468034
65.9352193260533	74.3380486064237
66.0419515040061	74.4437711460915
66.1363978561213	74.5343904658068
66.2186839315246	74.6099065655695
66.2888706187164	74.6703194453797
66.3469535278175	74.7156291052373
66.3928624403707	74.7458355451424
66.4264608266991	74.7609387650949
66.447545431246	74.760938765095
66.4558459267458	74.7458355451424
66.4510246385069	74.7156291052373
66.4326763405154	74.6703194453797
66.4003281255046	74.6099065655695
66.3534393515683	74.5343904658068
66.29140166833	74.4437711460915
66.2135391261202	74.3380486064237
66.1191083720439	74.2172228468034
66.0072989372608	74.0812938672305
65.8772336202334	73.930261667705
65.7279689711292	73.764126248227
65.5584958829961	73.5828876087965
